../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Albania.json,"[76014, 104567]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Armenia.json,"[106304, 49759]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Benin.json,"[266448, 24271]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Bosnia and Herzegovina.json,"[143993, 303508]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Cambodia.json,"[310803, 25433]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Cote d'ivoire.json,"[539418, 211271]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Democratic Republic of the Congo,"[5068440, 89673]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Dominican Republic.json,"[119900, 274679]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Egypt.json,"[1681611, 2502858]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Estonia.json,"[148032, 343009]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Ethiopia.json,"[2466685, 55713]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Gambia.json,"[32490, 5919]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Georgia.json,"[240097, 78411]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Ghana.json,"[397056, 196076]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Guinea.json,"[556018, 22443]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Hungary.json,"[269790, 1202382]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Kenya.json,"[1170411, 100278]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Lao PDR.json,"[922745, 28797]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Latvia.json,"[241965, 250718]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Lithuania.json,"[197505, 310953]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Moldova.json,"[146780, 157924]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Montenegro.json,"[45372, 47542]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Myanmar.json,"[2357003, 157582]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Nepal.json,"[469964, 77559]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Pakistan.json,"[3286104, 3117155]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Philippines.json,"[1744448, 543269]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Romania.json,"[615850, 1605150]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Rwanada.json,"[46440, 6408]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Senegal.json,"[379620, 56851]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Serbia.json,"[236027, 653657]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Tajikistan.json,"[459342, 166872]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Tanzania.json,"[1705492, 73761]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Togo.json,"[141372, 21486]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Turkmenistan.json,"[1516613, 516765]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Uganda.json,"[448020, 41061]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Uzbekistan.json,"[2085798, 1330775]"
../../dataset/dmsp/stable/F152001.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Vietnam.json,"[1524831, 715088]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Albania.json,"[76014, 114881]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Armenia.json,"[106304, 57858]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Benin.json,"[266448, 27616]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Bosnia and Herzegovina.json,"[143993, 313015]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Cambodia.json,"[310803, 22147]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Cote d'ivoire.json,"[539418, 224697]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Democratic Republic of the Congo,"[5068440, 93425]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Dominican Republic.json,"[119900, 285532]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Egypt.json,"[1681611, 2736654]"
../../dataset/dmsp/stable/F152002.v4b_web.stable_lights.avg_vis.tif,../json/countries_gdpgrowth/Estonia.json,"[148032, 349133]"
